"ID","Date","Performance"
2,"07/01/1995",-0.00223343277054988
3,"07/01/1995",0.0396465436346574
4,"07/01/1995",0.0466198727463953
1,"08/01/1995",-0.000320250507063191
2,"08/01/1995",0.0120687496086656
3,"08/01/1995",0.010379842045882
4,"08/01/1995",0.0935408693421138
1,"09/01/1995",0.0400975297216486
2,"09/01/1995",0.00972855927615823
3,"09/01/1995",0.00707213578500698
4,"09/01/1995",0.095719443684094
1,"10/01/1995",-0.00497938091408423
2,"10/01/1995",0.0130047178481711
3,"10/01/1995",-0.00569189828503847
4,"10/01/1995",-0.0223048327137546
1,"11/01/1995",0.041049011177988
2,"11/01/1995",0.0149849545612628
3,"11/01/1995",0.0248308675934874
4,"11/01/1995",0.0874524714828897
1,"12/01/1995",0.0174438772981811
2,"12/01/1995",0.0140337286216554
3,"12/01/1995",0.0278563656147988
4,"12/01/1995",-0.026220979020979
1,"01/01/1996",0.0326173428798728
2,"01/01/1996",0.00664061352216971
3,"01/01/1996",0.0381819465029289
4,"01/01/1996",0.00359065395862412
1,"02/01/1996",0.00693374422187976
2,"02/01/1996",-0.0173822937038443
3,"02/01/1996",0.00237933378653965
4,"02/01/1996",0.0554531507602123
1,"03/01/1996",0.00791655606389474
2,"03/01/1996",-0.00695114887043824
3,"03/01/1996",0.0106476771787047
4,"03/01/1996",0.0864433898305086
1,"04/01/1996",0.013431448489543
2,"04/01/1996",-0.00562377540794801
3,"04/01/1996",0.0309354449067238
4,"04/01/1996",-0.00312011701686865
1,"05/01/1996",0.0228533867343352
2,"05/01/1996",-0.00203059428726149
3,"05/01/1996",-0.00214801796524111
4,"05/01/1996",0.0156494130844116
1,"06/01/1996",0.0022566953610712
2,"06/01/1996",0.0134291915355398
3,"06/01/1996",-0.000456621004566338
4,"06/01/1996",0.0184899390078546
1,"07/01/1996",-0.0457480279736963
2,"07/01/1996",0.00273650708666096
3,"07/01/1996",-0.0403315277687135
4,"07/01/1996",0.0408446817677899
1,"08/01/1996",0.0188139698413938
2,"08/01/1996",-0.00167598593951623
3,"08/01/1996",0.028969738184291
4,"08/01/1996",-0.0101720930232557
1,"09/01/1996",0.0541726100093558
2,"09/01/1996",0.0174268310800774
3,"09/01/1996",0.0402484964642125
4,"09/01/1996",0.02055795463623
1,"10/01/1996",0.0261308579825699
2,"10/01/1996",0.0221514828497582
3,"10/01/1996",0.00984752223634033
4,"10/01/1996",0.0848895887433927
1,"11/01/1996",0.0733761538134332
2,"11/01/1996",0.0171285714285714
3,"11/01/1996",0.0562441019188424
4,"11/01/1996",0.0994716180371353
1,"12/01/1996",-0.021505376344086
2,"12/01/1996",-0.00929788339723869
3,"12/01/1996",0.0203704806718685
4,"12/01/1996",-0.0566966336373779
1,"01/01/1997",0.0613170613170613
2,"01/01/1997",0.00306222266328304
3,"01/01/1997",0.0649699375401318
4,"01/01/1997",0.106140153452686
1,"02/01/1997",0.00592754655540872
2,"02/01/1997",0.00248752703065591
3,"02/01/1997",0.037546590659943
4,"02/01/1997",0.109824536740741
1,"03/01/1997",-0.0426139955995044
2,"03/01/1997",-0.0110815040392506
3,"03/01/1997",0.0171694225791115
4,"03/01/1997",-0.075
1,"04/01/1997",0.0584055367709215
2,"04/01/1997",0.0149694196142167
3,"04/01/1997",0.0231120806066274
4,"04/01/1997",0.0878378378378379
1,"05/01/1997",0.0585768837197693
2,"05/01/1997",0.00945317657634881
3,"05/01/1997",0.0293415909437027
4,"05/01/1997",-0.0248447204968945
1,"06/01/1997",0.0434526335643892
2,"06/01/1997",0.0118693123312834
3,"06/01/1997",0.0561227005967353
4,"06/01/1997",0.0966046709129513
1,"07/01/1997",0.0781232347425265
2,"07/01/1997",0.0269668174754878
3,"07/01/1997",0.092878823254728
4,"07/01/1997",0.102613587432972
1,"08/01/1997",-0.0574458497940877
2,"08/01/1997",-0.00852972683449382
3,"08/01/1997",-0.0672107332079986
4,"08/01/1997",-0.160668431018885
1,"09/01/1997",0.0531535237417591
2,"09/01/1997",0.0147481868643897
3,"09/01/1997",0.0725573725436306
4,"09/01/1997",0.0355648535564854
1,"10/01/1997",-0.0344776623595979
2,"10/01/1997",0.0145072203367271
3,"10/01/1997",-0.0740978005551997
4,"10/01/1997",-0.0333317171717171
